Name,Imdb,Status,Netflix us,Hulu us,Disney plus us,Appletv plus us
Climax!,tt0046587,nominated,false,false,false,
Hemo the Magnificent,tt0156602,won,false,false,false,
Goodyear Theatre,tt0158413,nominated,false,false,false,
Have Gun - Will Travel,tt0050025,nominated,false,false,false,
The Phil Silvers Show,tt0047763,won,false,false,false,
The Bob Cummings Show,tt0047752,nominated,false,false,false,
The Ernie Kovacs Show,tt0044262,nominated,false,false,false,
World News Roundup,tt2235560,won,false,false,false,
Alfred Hitchcock Presents,tt0047708,won,false,true,false,
The Patrice Munsel Show,tt0397814,nominated,false,false,false,
The Dinah Shore Chevy Show,tt0043192,won,false,false,false,
The Green Pastures,tt0184534,nominated,false,false,false,
Hallmark Hall of Fame,tt0044266,nominated,false,false,false,
Annie Get Your Gun,tt0182719,nominated,false,false,false,
Cinderella,tt0129672,nominated,false,false,false,
General Motors 50th Anniversary Show,tt0774760,nominated,false,false,false,
Wide Wide World,tt0212709,nominated,false,false,false,
Omnibus,tt0044284,won,false,false,false,
The Frank Sinatra Show,tt0050017,nominated,false,false,false,
The Jack Paar Tonight Show,tt0050030,nominated,false,false,false,
The Steve Allen Plymouth Show,tt0048899,nominated,false,false,false,
The Seven Lively Arts,tt0050060,won,false,false,false,
Leave It to Beaver,tt0050032,nominated,false,false,false,
See It Now,tt0211168,won,false,false,false,
Person to Person,tt0045431,nominated,false,false,false,
The Edsel Show,tt0346927,nominated,false,false,false,
Schlitz Playhouse,tt0043228,won,false,false,false,
Frontiers of Faith,tt0268809,nominated,false,false,false,
America Salutes Richard Rodgers: The Sound of His Music,tt0331418,won,false,false,false,
Minstrel Man,tt0076393,nominated,false,false,false,
The Shirley MacLaine Special: Where Do We Go from Here?,tt0330884,nominated,false,false,false,
An Evening with Diana Ross,tt0331486,nominated,false,false,false,
Neil Sedaka Steppin' Out,tt0332269,nominated,false,false,false,
Eleanor and Franklin: The White House Years,tt0075981,won,false,false,false,
Beauty and the Beast,tt0074193,nominated,false,false,false,
The Man in the Iron Mask,tt0074853,nominated,false,false,false,
The Pallisers,tt0075557,won,false,false,false,
Madame Bovary,tt0072539,nominated,false,false,false,
The Quest,tt0074041,nominated,false,false,false,
The 28th Annual Primetime Emmy Awards,tt0331407,won,false,false,false,
Miss Universe Pageant,tt0332247,nominated,false,false,false,
The 48th Annual Academy Awards,tt0331408,nominated,false,false,false,
Roots,tt0075572,won,false,false,false,
Charlie's Angels,tt0073972,nominated,false,false,false,
The Fantastic Journey,tt0075503,nominated,false,false,false,
Raid on Entebbe,tt0076594,won,false,false,false,
The Boy in the Plastic Bubble,tt0074236,nominated,false,false,false,
The Quest,tt0075117,nominated,false,false,false,
The Savage Bees,tt0075166,won,false,false,false,
The Bell Telephone Jubilee,tt0331435,won,false,false,false,
Arthur Hailey's the Moneychangers,tt0073960,nominated,false,false,false,
The Dorothy Hamill Special,tt0332003,won,false,false,false,
Neil Diamond: Love at the Greek,tt0331586,nominated,false,false,false,
Harry S. Truman: Plain Speaking,tt0209015,nominated,false,false,false,
The Million Dollar Rip-Off,tt0074903,nominated,false,false,false,
Sybil,tt0075296,won,false,false,false,
Helter Skelter,tt0074621,nominated,false,false,false,
Sills and Burnett at the Met,tt0281195,nominated,false,false,false,
John Denver and Friend,tt0331265,won,false,false,false,
The 4th Annual American Music Awards,tt0334898,nominated,false,false,false,
Doug Henning's World of Magic,tt0075437,won,false,false,false,
A Special Olivia Newton-John,tt0262014,nominated,false,false,false,
Victory at Entebbe,tt0075391,nominated,false,false,false,
Visions,tt0331805,won,false,false,false,
CPO Sharkey,tt0073969,nominated,false,false,false,
American Bandstand's 25th Anniversary,tt0334897,won,false,false,false,
The Captain & Tennille Special,tt0331926,nominated,false,false,false,
Fish,tt0075506,won,false,false,false,
Mr. T and Tina,tt0074027,nominated,false,false,false,
Sirota's Court,tt0074056,nominated,false,false,false,
The Mac Davis Show,tt0071009,won,false,false,false,
The George Burns Special,tt0331500,nominated,false,false,false,
Amelia Earhart,tt0074132,nominated,false,false,false,
Eccentricities of a Nightingale,tt0187824,nominated,false,false,false,
The Last of Mrs. Lincoln,tt0074778,nominated,false,false,false,
Ballet Shoes,tt0275954,won,false,false,false,
"It's Arbor Day, Charlie Brown",tt0074697,nominated,false,false,false,
The Little Drummer Boy Book II,tt0074805,nominated,false,false,false,
Captains and the Kings,tt0073971,won,false,false,false,
Once an Eagle,tt0074034,nominated,false,false,false,
The Loneliest Runner,tt0074814,nominated,false,false,false,
The Bolshoi Ballet: Romeo and Juliet,tt0331905,nominated,false,false,false,
Van Dyke and Company,tt0074068,won,false,false,false,
Judge Horton and the Scottsboro Boys,tt0074723,nominated,false,false,false,
21 Hours at Munich,tt0074085,nominated,false,false,false,
"Rich Man, Poor Man - Book II",tt0074047,nominated,false,false,false,
The Great Houdini,tt0074587,nominated,false,false,false,
Peter Pan,tt0073533,won,false,false,false,
Pinocchio,tt0207653,won,false,false,false,
The CBS Festival of Lively Arts for Young People,tt0335632,nominated,false,false,false,
The Barry Manilow Special,tt0331188,won,false,false,false,
A Circle of Children,tt0075853,nominated,false,false,false,
Tail Gunner Joe,tt0076794,won,false,false,false,
NBC: The First Fifty Years,tt0327058,won,false,false,false,
Life Goes to the Movies,tt0206090,nominated,false,false,false,
The Hardy Boys/Nancy Drew Mysteries,tt0075513,nominated,false,false,false,
The 19th Annual Grammy Awards,tt0331814,nominated,false,false,false,
The 30th Annual Tony Awards,tt0331817,nominated,false,false,false,
The Good Old Days of Radio,tt0332088,nominated,false,false,false,
The Magical World of Disney,tt0046593,won,false,false,false,
The Lineup,tt0046618,nominated,false,false,false,
You Are There,tt0045458,won,false,false,false,
Four Star Playhouse,tt0044263,nominated,false,false,false,
The Adventures of Robin Hood,tt0047706,nominated,false,false,false,
Producers' Showcase,tt0046637,won,false,false,false,
Alice in Wonderland,tt0286450,nominated,false,false,false,
Lux Video Theatre,tt0042123,nominated,false,false,false,
"The $64,000 Question",tt0047701,won,false,false,false,
I've Got a Secret,tt0044270,nominated,false,false,false,
People Are Funny,tt0046635,nominated,false,false,false,
You Bet Your Life,tt0042171,nominated,false,false,false,
Studio One in Hollywood,tt0040051,won,false,false,false,
Lassie,tt0046617,won,false,false,false,
Ding Dong School,tt0211798,nominated,false,false,false,
The Howdy Doody Show,tt0165594,nominated,false,false,false,
The Mickey Mouse Club,tt0047757,nominated,false,false,false,
The Pinky Lee Show,tt0046636,nominated,false,false,false,
Your Hit Parade,tt0042172,won,false,false,false,
Max Liebman Spectaculars,tt2276770,nominated,false,false,false,
Medic,tt0046623,won,false,false,false,
Private Secretary,tt0045435,nominated,false,false,false,
Matinee Theatre,tt0047756,won,false,false,false,
Home,tt0159877,nominated,false,false,false,
The Bob Crosby Show,tt0211783,nominated,false,false,false,
The Garry Moore Show,tt0042109,nominated,false,false,false,
Goodyear Playhouse,tt0043204,nominated,false,false,false,
Jane Wyman Presents The Fireside Theatre,tt0047745,nominated,false,false,false,
Navy Log,tt0250167,nominated,false,false,false,
Coke Time,tt0045379,nominated,false,false,false,
The Dinah Shore Show,tt0050012,nominated,false,false,false,
The Voice of Firestone,tt0041069,nominated,false,false,false,
Kraft Theatre,tt0039123,won,false,false,false,
The Alcoa Hour,tt0047707,nominated,false,false,false,
The Philco Television Playhouse,tt0040049,nominated,false,false,false,
Ford Star Jubilee,tt0047731,won,false,false,false,
The 20th Century-Fox Hour,tt0047702,nominated,false,false,false,
The Ed Sullivan Show,tt0040053,won,false,false,false,
This Is Your Life,tt0044296,won,false,false,false,
What's My Line?,tt0042168,won,false,false,false,
Two for the Money,tt0044299,nominated,false,false,false,
"Kukla, Fran and Ollie",tt0159886,won,false,false,false,
Big Top,tt0042082,nominated,false,false,false,
Super Circus,tt0041060,nominated,false,false,false,
Zoo Parade,tt0211891,nominated,false,false,false,
The United States Steel Hour,tt0045449,won,false,false,false,
Our Miss Brooks,tt0044287,won,false,false,false,
The Colgate Comedy Hour,tt0042094,won,false,false,false,
Mister Peepers,tt0044279,nominated,false,false,false,
Dragnet,tt0043194,won,false,false,false,
Foreign Intrigue,tt0043199,nominated,false,false,false,
I Led 3 Lives,tt0045397,nominated,false,false,false,
Suspense,tt0041061,nominated,false,false,false,
The Web,tt0042167,nominated,false,false,false,
The Danny Thomas Show,tt0045410,won,false,false,false,
Adventure,tt0045365,nominated,false,false,false,
Camel News Caravan,tt0806870,nominated,false,false,false,
Victory at Sea,tt0046658,won,false,false,false,
Life Is Worth Living,tt0211820,nominated,false,false,false,
I Love Lucy,tt0043208,won,false,true,false,
The George Burns and Gracie Allen Show,tt0042111,nominated,false,false,false,
Topper,tt0045447,nominated,false,false,false,
The Lives of Benjamin Franklin,tt0363319,won,false,false,false,
Love Among the Ruins,tt0073310,won,false,false,false,
Queen of the Stardust Ballroom,tt0073596,won,false,false,false,
Death Be Not Proud,tt0072854,nominated,false,false,false,
The Legend of Lizzie Borden,tt0073273,won,false,false,false,
The Sonny Comedy Revue,tt0071055,nominated,false,false,false,
QB VII,tt0071039,won,false,false,false,
AFI Life Achievement Award: A Tribute to James Cagney,tt0156992,won,false,false,false,
The Perry Como Christmas Show,tt2279132,won,false,false,false,
The Missiles of October,tt0071847,won,false,false,false,
Judgment: The Court Martial of Lieutenant William Calley,tt0145012,won,false,false,false,
"Yes, Virginia, There Is a Santa Claus",tt0392925,won,false,false,false,
"Be My Valentine, Charlie Brown",tt0072687,nominated,false,false,false,
"It's the Easter Beagle, Charlie Brown!",tt0071679,nominated,false,false,false,
The Hoober-Bloob Highway,tt0248875,nominated,false,false,false,
Profile in Music: Beverly Sills Festival,tt0844020,won,false,false,false,
Rhoda,tt0071040,nominated,false,false,false,
An Evening with John Denver,tt1194578,won,false,false,false,
Ann-Margret Olsson,tt0383883,nominated,false,false,false,
Petrocelli,tt0071032,won,false,false,false,
Attack on Terror: The FBI vs. the Ku Klux Klan,tt0072667,nominated,false,false,false,
Lily,tt1194586,nominated,false,false,false,
The Law,tt0071744,won,false,false,false,
Shirley MacLaine: If They Could See Me Now,tt0348006,won,false,false,false,
Clarence Darrow,tt0301109,won,false,false,false,
Hustling,tt0073134,nominated,false,false,false,
AFI Life Achievement Award: A Tribute to Orson Welles,tt0268611,nominated,false,false,false,
Masquerade Party,tt0140747,nominated,false,false,false,
Twigs,tt0770823,nominated,false,false,false,
Chico and the Man,tt0070975,nominated,false,false,false,
The Red Skelton Hour,tt0043224,won,false,false,false,
The Herb Shriner Show,tt0211811,nominated,false,false,false,
Celanese Theatre,tt0043183,nominated,false,false,false,
Your Show of Shows,tt0042173,won,false,false,false,
All Star Revue,tt0042106,nominated,false,false,false,
The Fred Waring Show,tt0195459,nominated,false,false,false,
All My Children,tt0065272,won,false,false,false,
Love Is a Many Splendored Thing,tt0061275,nominated,false,false,false,
One Life to Live,tt0062595,nominated,false,false,false,
Three on a Match,tt0197183,won,false,false,false,
A Royal Gala Variety Performance,tt0385200,nominated,false,false,false,
Much Ado About Nothing,tt0071870,won,false,false,false,
Another Part of the Forest,tt0275923,nominated,false,false,false,
The Julie Andrews Hour,tt0068089,won,false,false,false,
The Electric Company,tt0066651,won,false,false,false,
Zoom,tt0143080,won,false,false,false,
"You're Not Elected, Charlie Brown",tt0069525,nominated,false,false,false,
A Picture of Us,tt0283371,won,false,false,false,
ABC Afterschool Specials,tt0202179,won,false,false,false,
In the News,tt0331390,nominated,false,false,false,
Make a Wish,tt0126165,nominated,false,false,false,
Liza with a Z,tt0256153,won,false,false,false,
Banacek,tt0068044,nominated,false,false,false,
Night of Terror,tt0069003,won,false,false,false,
Dr. Jekyll and Mr. Hyde,tt0070002,nominated,false,false,false,
Appointment with Destiny,tt0202182,won,false,false,false,
Go Ask Alice,tt0068644,nominated,false,false,false,
The Red Pony,tt0070598,won,false,false,false,
Short Walk to Daylight,tt0069263,nominated,false,false,false,
That Certain Summer,tt0069368,nominated,false,false,false,
The 44th Annual Academy Awards,tt0353129,won,false,false,false,
Gargoyles,tt0068622,won,false,false,false,
The Wide World of Mystery,tt0202206,nominated,false,false,false,
Medical Center,tt0063928,nominated,false,false,false,
A Brand New Life,tt0069821,nominated,false,false,false,
The Wacky World of Jonathan Winters,tt0068147,nominated,false,false,false,
Duty Bound,tt2353975,won,false,false,false,
Munich 1972: Games of the XX Olympiad,tt0397178,won,false,false,false,
Super Bowl VII,tt0475741,nominated,false,false,false,
Apollo 17: Splashdown,tt2363780,nominated,false,false,false,
Burt Bacharach in Shangri-La,tt0383950,nominated,false,false,false,
Ed Sullivan Presents: The TV Comedy Years,tt0382659,nominated,false,false,false,
Love is... Barbara Eden,tt0262574,nominated,false,false,false,
NBC Nightly News with Lester Holt,tt0231035,nominated,false,false,false,
Cannon,tt0066636,nominated,false,false,false,
Tom Brown's Schooldays,tt0068142,won,false,false,false,
The Last of the Mohicans,tt0066678,nominated,false,false,false,
The Life of Leonardo Da Vinci,tt0068854,nominated,false,false,false,
America,tt0185051,won,false,false,false,
Dinah's Place,tt0065288,won,false,false,false,
Jeopardy!,tt0057758,nominated,false,false,false,
Password,tt0054560,nominated,false,false,false,
The Edge of Night,tt0048860,won,false,false,false,
A War of Children,tt0069484,won,false,false,false,
Long Day's Journey Into Night,tt0070333,nominated,false,false,false,
Applause,tt0157321,nominated,false,false,false,
Once Upon a Mattress,tt0374926,nominated,false,false,false,
Acts of Love and Other Comedies,tt1934173,won,false,false,false,
