Name,Imdb,Status,Netflix us,Hulu us,Disney plus us,Appletv plus us
Winning Your Wings,tt0035565,nominated,false,false,false,
Reap the Wild Wind,tt0035244,won,false,false,false,
Desperate Journey,tt0034646,nominated,false,false,false,
Flying Tigers,tt0034742,nominated,false,false,false,
Invisible Agent,tt0034902,nominated,false,false,false,
One of Our Aircraft Is Missing,tt0035153,nominated,false,false,false,
The Navy Comes Through,tt0035113,nominated,false,false,false,
The Pride of the Yankees,tt0035211,won,false,false,false,
Holiday Inn,tt0034862,won,false,false,false,
Always in My Heart,tt0034454,nominated,false,false,false,
Babes on Broadway,tt0034485,nominated,false,false,false,
Bambi,tt0034492,nominated,false,false,true,
Flying with Music,tt0034743,nominated,false,false,false,
Hellzapoppin',tt0033704,nominated,false,false,false,
Orchestra Wives,tt0035157,nominated,false,false,false,
The Mayor of 44th Street,tt0035048,nominated,false,false,false,
You Were Never Lovelier,tt0035583,nominated,false,false,false,
Youth on Parade,tt0035587,nominated,false,false,false,
"Now, Voyager",tt0035140,won,false,false,false,
I Married a Witch,tt0034881,nominated,false,false,false,
Joan of Paris,tt0034919,nominated,false,false,false,
Klondike Fury,tt0034948,nominated,false,false,false,
The Corsican Brothers,tt0033490,nominated,false,false,false,
The Gold Rush,tt0015864,nominated,false,false,false,
To Be or Not to Be,tt0035446,nominated,false,false,false,
Yankee Doodle Dandy,tt0035575,won,false,false,false,
For Me and My Gal,tt0034746,nominated,false,false,false,
It Started with Eve,tt0033766,nominated,false,false,false,
Johnny Doughboy,tt0034921,nominated,false,false,false,
Wake Island,tt0035530,nominated,false,false,false,
Der Fuehrer's Face,tt0035794,won,false,false,false,
All Out for 'V',tt0034448,nominated,false,false,false,
Blitz Wolf,tt0034524,nominated,false,false,false,
Juke Box Jamboree,tt0034925,nominated,false,false,false,
Pigs in a Polka,tt0036264,nominated,false,false,false,
Tulips Shall Grow,tt0035476,nominated,false,false,false,
Speaking of Animals and Their Families,tt0035366,won,false,false,false,
Desert Wonderland,tt0034644,nominated,false,false,false,
Marines in the Making,tt0035041,nominated,false,false,false,
The United States Marine Band,tt0035493,nominated,false,false,false,
Beyond the Line of Duty,tt0034511,won,false,false,false,
Don't Talk,tt0034666,nominated,false,false,false,
This Is America Series No. 33-101: Private Smith of the U.S.A.,tt0035219,nominated,false,false,false,
Friendly Enemies,tt0034757,nominated,false,false,false,
Once Upon a Honeymoon,tt0035151,nominated,false,false,false,
Road to Morocco,tt0035262,nominated,false,false,false,
Woman of the Year,tt0035567,won,false,false,false,
The War Against Mrs. Hadley,tt0035531,nominated,false,false,false,
49th Parallel,tt0033627,won,false,false,false,
Pride and Prejudice,tt0032943,won,false,false,false,
Arizona,tt0032221,nominated,false,false,false,
Dark Command,tt0032383,nominated,false,false,false,
Foreign Correspondent,tt0032484,nominated,false,false,false,
Lillian Russell,tt0032710,nominated,false,false,false,
My Favorite Wife,tt0029284,nominated,false,false,false,
"My Son, My Son!",tt0032831,nominated,false,false,false,
Our Town,tt0032881,nominated,false,false,false,
The Boys from Syracuse,tt0032276,nominated,false,false,false,
The Sea Hawk,tt0033028,nominated,false,false,false,
The Westerner,tt0033253,nominated,false,false,false,
The Thief of Bagdad,tt0033152,won,false,false,false,
Bitter Sweet,tt0032256,nominated,false,false,false,
Down Argentine Way,tt0032410,nominated,false,false,false,
Rebecca,tt0032976,won,false,false,false,
Abe Lincoln in Illinois,tt0032181,nominated,false,false,false,
"All This, and Heaven Too",tt0032194,nominated,false,false,false,
Boom Town,tt0032273,nominated,false,false,false,
Spring Parade,tt0033095,nominated,false,false,false,
The Letter,tt0032701,nominated,false,false,false,
The Long Voyage Home,tt0032728,nominated,false,false,false,
Waterloo Bridge,tt0033238,nominated,false,false,false,
Northwest Passage,tt0032851,nominated,false,false,false,
The Blue Bird,tt0032264,nominated,false,false,false,
Dr. Cyclops,tt0032412,nominated,false,false,false,
One Million B.C.,tt0032871,nominated,false,false,false,
Swiss Family Robinson,tt0033124,nominated,false,false,true,
The Invisible Man Returns,tt0032635,nominated,false,false,false,
Typhoon,tt0033196,nominated,false,false,false,
Women in War,tt0033274,nominated,false,false,false,
North West Mounted Police,tt0032850,won,false,false,false,
The Grapes of Wrath,tt0032551,nominated,false,false,false,
Pinocchio,tt0032910,won,false,false,true,
The Fight for Life,tt0032465,nominated,false,false,false,
The Great Dictator,tt0032553,nominated,false,false,false,
The House of the Seven Gables,tt0032610,nominated,false,false,false,
The Howards of Virginia,tt0032612,nominated,false,false,false,
The Mark of Zorro,tt0032762,nominated,false,false,false,
Hit Parade of 1941,tt0032600,nominated,false,false,false,
Music in My Heart,tt0032823,nominated,false,false,false,
Rhythm on the River,tt0032986,nominated,false,false,false,
Second Chorus,tt0033029,nominated,false,false,false,
You'll Find Out,tt0033283,nominated,false,false,false,
Tin Pan Alley,tt0033167,won,false,false,false,
Irene,tt0032638,nominated,false,false,false,
Kitty Foyle,tt0032671,nominated,false,false,false,
The Milky Way,tt0032794,won,false,false,false,
A Wild Hare,tt0033260,nominated,false,false,false,
Puss Gets the Boot,tt0032953,nominated,false,false,false,
Quicker'n a Wink,tt0032960,won,false,false,false,
London Can Take It!,tt0032723,nominated,false,false,false,
More About Nostradamus,tt0032810,nominated,false,false,false,
Siege,tt0033050,nominated,false,false,false,
Teddy the Rough Rider,tt0033138,won,false,false,false,
Eyes of the Navy,tt0032449,nominated,false,false,false,
Service with the Colors,tt0033037,nominated,false,false,false,
Strike Up the Band,tt0033110,won,false,false,false,
Behind the News,tt0032246,nominated,false,false,false,
Captain Caution,tt0032304,nominated,false,false,false,
Too Many Husbands,tt0033174,nominated,false,false,false,
The Great McGinty,tt0032554,won,false,false,false,
Angels Over Broadway,tt0032209,nominated,false,false,false,
Dr. Ehrlich's Magic Bullet,tt0032413,nominated,false,false,false,
"Arise, My Love",tt0032220,won,false,false,false,
Comrade X,tt0032349,nominated,false,false,false,
"Edison, the Man",tt0032432,nominated,false,false,false,
The Philadelphia Story,tt0032904,won,false,false,false,
Gone with the Wind,tt0031381,won,false,false,false,
Beau Geste,tt0031088,nominated,false,false,false,
Captain Fury,tt0031137,nominated,false,false,false,
First Love,tt0031311,nominated,false,false,false,
Love Affair,tt0031593,nominated,false,false,false,
Man of Conquest,tt0031620,nominated,false,false,false,
The Private Lives of Elizabeth and Essex,tt0031826,nominated,false,false,false,
Wuthering Heights,tt0032145,won,false,false,false,
Gunga Din,tt0031398,nominated,false,false,false,
Intermezzo,tt0031491,nominated,false,false,false,
Juarez,tt0031516,nominated,false,false,false,
Lady of the Tropics,tt0031549,nominated,false,false,false,
Only Angels Have Wings,tt0031762,nominated,false,false,false,
The Great Victor Herbert,tt0031393,nominated,false,false,false,
Drums Along the Mohawk,tt0031252,nominated,false,false,false,
The Four Feathers,tt0031334,nominated,false,false,false,
The Mikado,tt0031650,nominated,false,false,false,
The Rains Came,tt0031835,won,false,false,false,
Topper Takes a Trip,tt0032043,nominated,false,false,false,
Union Pacific,tt0032080,nominated,false,false,false,
"Goodbye, Mr. Chips",tt0031385,nominated,false,false,false,
The Wizard of Oz,tt0032138,won,false,false,false,
Dark Victory,tt0031210,nominated,false,false,false,
Eternally Yours,tt0031282,nominated,false,false,false,
Golden Boy,tt0031377,nominated,false,false,false,
Gulliver's Travels,tt0031397,nominated,false,false,false,
Nurse Edith Cavell,tt0031737,nominated,false,false,false,
Of Mice and Men,tt0031742,nominated,false,false,false,
The Man in the Iron Mask,tt0031619,nominated,false,false,false,
Second Fiddle,tt0031907,nominated,false,false,false,
Stagecoach,tt0031971,won,false,false,false,
Babes in Arms,tt0031066,nominated,false,false,false,
She Married a Cop,tt0031921,nominated,false,false,false,
Swanee River,tt0031996,nominated,false,false,false,
The Hunchback of Notre Dame,tt0031455,nominated,false,false,false,
They Shall Have Music,tt0032023,nominated,false,false,false,
Way Down South,tt0032114,nominated,false,false,false,
Ninotchka,tt0031725,nominated,false,false,false,
Ugly Duckling,tt0032071,won,false,false,true,
Detouring America,tt0031227,nominated,false,false,false,
Peace on Earth,tt0031790,nominated,false,false,false,
The Pointer,tt0031803,nominated,false,false,false,
Busy Little Bears,tt0031128,won,false,false,false,
"Information Please: Series 1, No. 1",tt0031484,nominated,false,false,false,
Prophet Without Honor,tt0031827,nominated,false,false,false,
Sword Fishing,tt0032000,nominated,false,false,false,
Sons of Liberty,tt0031953,won,false,false,false,
Drunk Driving,tt0031253,nominated,false,false,false,
Five Times Five,tt0031316,nominated,false,false,false,
When Tomorrow Comes,tt0032124,won,false,false,false,
Balalaika,tt0031074,nominated,false,false,false,
Mr. Smith Goes to Washington,tt0031679,won,false,false,false,
Bachelor Mother,tt0031067,nominated,false,false,false,
Young Mr. Lincoln,tt0032155,nominated,false,false,false,
Lost Horizon,tt0029162,won,false,false,false,
Conquest,tt0028739,nominated,false,false,false,
Dead End,tt0028773,nominated,false,false,false,
Every Day's a Holiday,tt0028843,nominated,false,false,false,
Manhattan Merry-Go-Round,tt0029209,nominated,false,false,false,
Souls at Sea,tt0029593,nominated,false,false,false,
The Prisoner of Zenda,tt0029442,nominated,false,false,false,
Vogues of 1938,tt0029737,nominated,false,false,false,
Wee Willie Winkie,tt0029751,nominated,false,false,false,
You're a Sweetheart,tt0029809,nominated,false,false,false,
The Good Earth,tt0028944,won,false,false,false,
Wings Over Honolulu,tt0029784,nominated,false,false,false,
A Damsel in Distress,tt0028757,won,false,false,false,
A Day at the Races,tt0028772,nominated,false,false,false,
Ali Baba Goes to Town,tt0028566,nominated,false,false,false,
"Ready, Willing and Able",tt0029467,nominated,false,false,false,
Thin Ice,tt0029659,nominated,false,false,false,
Varsity Show,tt0029725,nominated,false,false,false,
Captains Courageous,tt0028691,nominated,false,false,false,
The Awful Truth,tt0028597,nominated,false,false,false,
Waikiki Wedding,tt0029742,won,false,false,false,
Artists & Models,tt0028587,nominated,false,false,false,
Mr. Dodd Takes the Air,tt0029267,nominated,false,false,false,
Shall We Dance,tt0029546,nominated,false,false,false,
One Hundred Men and a Girl,tt0029347,won,false,false,false,
In Old Chicago,tt0029047,nominated,false,false,false,
Make a Wish,tt0029193,nominated,false,false,false,
Maytime,tt0029222,nominated,false,false,false,
Portia on Trial,tt0029433,nominated,false,false,false,
Quality Street,tt0029454,nominated,false,false,false,
Snow White and the Seven Dwarfs,tt0029583,nominated,false,false,true,
Something to Sing About,tt0029588,nominated,false,false,false,
Way Out West,tt0029747,nominated,false,false,false,
The Life of Emile Zola,tt0029146,won,false,false,false,
Stage Door,tt0029604,nominated,false,false,false,
The Old Mill,tt0029339,won,false,false,true,
Educated Fish,tt0028819,nominated,false,false,false,
The Little Match Girl,tt0029151,nominated,false,false,false,
Penny Wisdom,tt0029385,won,false,false,false,
Popular Science,tt0029416,nominated,false,false,false,
The Man Without a Country,tt0029204,nominated,false,false,false,
The Private Life of the Gannets,tt0029443,won,false,false,false,
A Night at the Movies,tt0029311,nominated,false,false,false,
Romance of Radium,tt0029497,nominated,false,false,false,
Torture Money,tt0029684,won,false,false,false,
Deep South,tt0028777,nominated,false,false,false,
Should Wives Work?,tt0029555,nominated,false,false,false,
The Hurricane,tt0029030,won,false,false,false,
Hitting a New High,tt0029006,nominated,false,false,false,
The Girl Said No,tt0028931,nominated,false,false,false,
Topper,tt0029682,nominated,false,false,false,
Wells Fargo,tt0029752,nominated,false,false,false,
A Star Is Born,tt0029606,won,false,false,false,
Black Legion,tt0027367,nominated,false,false,false,
The Adventures of Robin Hood,tt0029843,won,false,false,false,
Algiers,tt0029855,nominated,false,false,false,
Carefree,tt0029971,nominated,false,false,false,
Holiday,tt0030241,nominated,false,false,false,
If I Were King,tt0030265,nominated,false,false,false,
Mad About Music,tt0030395,nominated,false,false,false,
Marie Antoinette,tt0030418,nominated,false,false,false,
Merrily We Live,tt0030442,nominated,false,false,false,
The Adventures of Tom Sawyer,tt0029844,nominated,false,false,false,
The Goldwyn Follies,tt0030194,nominated,false,false,false,
The Great Waltz,tt0030202,won,false,false,false,
Army Girl,tt0029880,nominated,false,false,false,
Jezebel,tt0030287,nominated,false,false,false,
Suez,tt0030811,nominated,false,false,false,
The Buccaneer,tt0029950,nominated,false,false,false,
The Young in Heart,tt0031002,nominated,false,false,false,
Vivacious Lady,tt0030944,nominated,false,false,false,
Test Pilot,tt0030848,nominated,false,false,false,
Block-Heads,tt0029923,nominated,false,false,false,
Blockade,tt0029924,nominated,false,false,false,
Breaking the Ice,tt0029945,nominated,false,false,false,
Pacific Liner,tt0031774,nominated,false,false,false,
The Big Broadcast of 1938,tt0029912,won,false,false,false,
Going Places,tt0030190,nominated,false,false,false,
Mannequin,tt0030413,nominated,false,false,false,
That Certain Age,tt0030854,nominated,false,false,false,
The Lady Objects,tt0030340,nominated,false,false,false,
Under Western Stars,tt0030910,nominated,false,false,false,
Alexander's Ragtime Band,tt0029852,won,false,false,false,
Girls' School,tt0030184,nominated,false,false,false,
Storm Over Bengal,tt0030798,nominated,false,false,false,
Sweethearts,tt0030817,nominated,false,false,false,
There Goes My Heart,tt0030856,nominated,false,false,false,
Tropic Holiday,tt0030897,nominated,false,false,false,
You Can't Take It with You,tt0030993,won,false,false,false,
Four Daughters,tt0030149,nominated,false,false,false,
La grande illusion,tt0028950,nominated,false,false,false,
The Citadel,tt0029995,nominated,false,false,false,
Ferdinand the Bull,tt0030128,won,false,false,true,
Brave Little Tailor,tt0029943,nominated,false,false,false,
Good Scouts,tt0030196,nominated,false,false,false,
Hunky and Spunky,tt0030250,nominated,false,false,false,
Mother Goose Goes Hollywood,tt0030465,nominated,false,false,false,
That Mothers Might Live,tt0030855,won,false,false,false,
